Distance(ft),ch0_dB_20260203_093444,ch1_dB_20260203_093444,ch2_dB_20260203_093444,ch3_dB_20260203_093444,ch4_dB_20260203_093444,ch5_dB_20260203_093444
783.2044627405857,-60.24409223890294,-57.31267994514852,-57.51458062633807,-62.1629143710522,-56.38351558418008,
787.6799168133891,-60.17676293509271,-57.31162917365267,-62.28283035233484,-62.18549566165764,-56.36927127011786,
792.1553708861925,-60.46095503403243,-57.25943963956161,-58.86843111168872,-62.528773342972556,-56.40179739493142,
796.6308249589957,-60.372252899866076,-57.26168309295331,-59.48620832028374,-62.42533741307315,-56.64684427187936,
801.1062790317991,-60.37707935572846,-57.26571564378467,-61.48377489690673,-62.22376701284308,-56.50540856078446,
805.5817331046024,-60.416269092866166,-57.34942544902858,-58.9254334116593,-62.57390129997802,-56.620245138124176,
810.0571871774059,-60.31800176713481,-57.4804535158401,-60.97872484278534,-62.6238686725927,-56.54306574349309,
814.5326412502093,-60.75195189855266,-57.469687445350566,-59.09284619912156,-62.923872381591565,-56.666790225197644,
819.0080953230125,-60.52455651231969,-57.62192588899854,-63.41455605308462,-62.64528043403324,-56.81714636265805,
823.483549395816,-60.559004458947214,-57.64730745709442,-57.614012884289764,-62.70613327999215,-56.84271890867704,
827.9590034686192,-60.799072156472604,-57.639594573448115,-60.56073430657203,-62.74145301592645,-56.73914874763196,
832.4344575414226,-60.78351377405508,-57.67426092031986,-59.35749326086409,-62.90499391505604,-56.76570990773301,
836.9099116142261,-60.628120594682784,-57.78435613486897,-60.183546958413686,-62.96503230208457,-56.86215757584674,
841.3853656870293,-60.9467565453847,-57.82072992177504,-59.668843123563924,-63.05476613232345,-56.92217359949419,
845.8608197598326,-60.90707082541829,-57.77347641515681,-60.18610386269498,-63.05006419387248,-56.89321917295309,
850.3362738326359,-60.74141449627811,-57.96173841014575,-60.05468137811809,-63.02201520634099,-56.9822350882606,
854.8117279054392,-60.92633142294808,-58.03275585467739,-60.306675749482835,-63.16281515949431,-56.98802687754568,
859.2871819782428,-60.790513749545354,-58.134204854488594,-59.86725363456728,-62.78715061125139,-57.0658613233308,
863.7626360510461,-60.88394596327588,-57.986840231255734,-60.289598149125524,-63.18172982958263,-57.0721112732323,
